INCOME,WAGEINC,BUSSEFARMINC,INTDIVINC,KGINC,TRANSFOTHINC,SSRETINC,ASSET,DEBT,NETWORTH,HOUSES,MRTHEL,NFIN,FIN,ODEBT,LIQ,BOND,STOCKS,IRAKH,OTHMA,WGT,AGE,Age Group,NETHOUSE,NETFIN,NETHOUSECLIPPED,NETHOUSEDIFF,NETWORTHADJUSTED,isPersonalQualified,isIncomeQualified,isFinancialQualified,PERCENTLIQUIDASSETS,PERCENTILLIQUIDASSETS,PERCENTSTOCKS,PERCENTBOND,PERCENTFINOTHERS,PERCENTFIXEDINCOME,PERCENTVARIABLEINCOME,PERCENTOTHERINCOME,COMMITMENTAMOUNT
1022986.1913814399,893697.8957938199,0.0,89369.78957938199,37237.41232439799,0.0,2681.0936874228,9132006.0,689000.0,8443006.0,2342600.0,689000.0,2444572.0,6687433.999999999,0.0,294892.0,0.0,137800.0,275600.0,0.0,6816.7292322,32,26-35,1653600.0,6687433.999999999,1000000.0,653600.0,7789406.0,True,True,True,0.04409643519472492,0.955903564805275,0.020605810838656504,0.0,0.9352977539666185,0.8762376237657452,0.12376237623775713,-3.5023373090581345e-12,3782471.499668863
403653.54960138,402164.05309964,0.0,14.894964929208,0.0,0.0,0.0,1227522.4,201187.99999999997,1026334.3999999999,757899.9999999999,162604.0,835067.9999999999,392454.39999999997,0.0,161226.0,0.0,16536.0,0.0,0.0,13731.080099,33,26-35,595295.9999999999,392454.39999999997,595295.9999999999,0.0,1026334.3999999999,False,True,False,0.41081460674157305,0.589185393258427,0.04213483146067416,0.0,0.5470505617977528,0.9963099630779639,3.690036900187605e-05,0.00365313655303419,703934.7100525585
640483.4919862599,253214.40380755995,0.0,0.0,297899.29859793995,89369.78957938199,0.0,1036255.9999999999,663507.0,372748.99999999994,869517.9999999999,640770.0,992159.9999999999,44096.0,0.0,44096.0,0.0,0.0,0.0,0.0,11828.889537,34,26-35,228747.99999999988,44096.0,228747.99999999988,0.0,372748.99999999994,False,True,False,1.0,0.0,0.0,0.0,0.0,0.39534883720780123,0.46511627906926706,0.1395348837229317,56802.65936087509
312794.26353265997,297899.29859793995,0.0,74.474824648796,14894.964929208,0.0,0.0,853395.3999999999,286624.0,566771.3999999999,551200.0,286624.0,610867.3999999999,242527.99999999997,0.0,70278.0,17914.0,0.0,137800.0,0.0,8902.1507773,31,26-35,264576.0,242527.99999999997,264576.0,0.0,566771.3999999999,False,True,False,0.2897727272727273,0.7102272727272727,0.0,0.07386363636363637,0.6363636363636364,0.9523809523662675,0.04785714285420002,-0.00023809522046754072,313888.9698546758
330668.22144329996,238319.43887284,0.0,0.0,0.0,47663.887775945994,14894.964929208,548444.0,0.0,548444.0,0.0,0.0,0.0,548444.0,0.0,106105.99999999999,0.0,13779.999999999998,16536.0,0.0,2849.0493348,26,26-35,0.0,548444.0,0.0,0.0,548444.0,False,True,False,0.19346733668341706,0.8065326633165829,0.025125628140703515,0.0,0.7814070351758794,0.7657657657479703,0.0,0.23423423425202972,166982.994733673
381311.10219929996,297899.29859793995,53621.873747077996,0.0,29789.929859794,0.0,0.0,4262567.399999999,1324395.7999999998,2938171.5999999996,1102400.0,1019719.9999999999,3088097.9999999995,1174469.4,0.0,237429.4,0.0,620100.0,165360.0,0.0,11146.889763,30,26-35,82680.00000000012,1174469.4,82680.00000000012,0.0,2938171.5999999996,True,True,True,0.20215886424967736,0.7978411357503227,0.5279831045406548,0.0,0.2698580312096679,0.7812500000124225,0.2187500000020328,-1.4455298069648848e-11,1564208.6126764417
312794.26353265997,312794.26353265997,0.0,0.0,0.0,0.0,0.0,2246691.1999999997,1102744.5,1143946.7,2177240.0,1102400.0,2218580.0,28111.199999999997,0.0,21221.199999999997,0.0,0.0,0.0,0.0,5628.4059308,33,26-35,1074840.0,28111.199999999997,1000000.0,74840.0,1069106.7,False,True,False,0.7549019607843137,0.2450980392156863,0.0,0.0,0.2450980392156863,1.0,0.0,0.0,746541.21078406
336626.20740892,297899.29859793995,8936.9789579382,14894.964929208,14894.964929208,0.0,0.0,1543359.9999999998,1067950.0,475409.99999999994,689000.0,689000.0,1321502.0,221857.99999999997,0.0,56497.99999999999,0.0,27559.999999999996,137800.0,0.0,7839.4319043,35,26-35,0.0,221857.99999999997,0.0,0.0,475409.99999999994,False,True,False,0.2546583850931677,0.7453416149068324,0.12422360248447205,0.0,0.6211180124223603,0.8849557522301401,0.11504424778582466,-1.5964771171717018e-11,273265.7354119689
418548.51452231995,418548.51452231995,0.0,0.0,0.0,0.0,0.0,192230.99999999997,22048.0,170183.0,0.0,0.0,53741.99999999999,138489.0,0.0,28248.999999999996,0.0,0.0,0.0,0.0,13544.422913,26,26-35,0.0,138489.0,0.0,0.0,170183.0,False,True,False,0.20398009950248755,0.7960199004975125,0.0,0.0,0.7960199004975125,1.0,0.0,0.0,173064.25114438863
376842.6127216399,376842.6127216399,0.0,0.0,0.0,0.0,0.0,299026.0,425898.45999999996,-126872.45999999999,0.0,0.0,24803.999999999996,274222.0,0.0,177762.0,0.0,0.0,0.0,0.0,9721.9010553,30,26-35,0.0,274222.0,0.0,0.0,-126872.45999999999,False,True,False,0.6482412060301508,0.3517587939698492,0.0,0.0,0.3517587939698492,1.0,0.0,0.0,-61997.00021753152
309815.27054296,308325.77404121996,0.0,1191.5971943917598,0.0,0.0,0.0,1908337.0799999998,538591.2999999999,1369745.7799999998,826799.9999999999,537420.0,863454.7999999999,1044882.2799999999,0.0,382064.27999999997,27559.999999999996,130909.99999999999,264576.0,0.0,8891.1842744,31,26-35,289379.9999999999,1044882.2799999999,289379.9999999999,0.0,1369745.7799999998,False,True,True,0.36565294226254846,0.6343470577374515,0.12528684092527628,0.02637617703690027,0.4826840397752749,0.9951923076640812,0.0038461538461401603,0.0009615384897786626,1010707.468699714
314283.76002061996,314283.76002061996,0.0,431.95398296907996,0.0,0.0,0.0,1138779.2,151717.8,987061.3999999999,0.0,0.0,86814.0,1051965.2,0.0,1022062.6,0.0,7854.599999999999,0.0,0.0,8092.6797789,34,26-35,0.0,1051965.2,0.0,0.0,987061.3999999999,False,True,True,0.9715745349751114,0.02842546502488863,0.007466596803772596,0.0,0.020958868221116034,1.0,0.0013744075829458695,-0.0013744075829458695,842523.5138683148
640483.4919862599,253214.40380755995,0.0,0.0,297899.29859793995,89369.78957938199,0.0,1034877.9999999999,663507.0,371370.99999999994,869517.9999999999,640770.0,990781.9999999999,44096.0,0.0,44096.0,0.0,0.0,0.0,0.0,12793.513015,34,26-35,228747.99999999988,44096.0,228747.99999999988,0.0,371370.99999999994,False,True,False,1.0,0.0,0.0,0.0,0.0,0.39534883720780123,0.46511627906926706,0.1395348837229317,362463.221094556
312794.26353265997,312794.26353265997,0.0,0.0,0.0,0.0,0.0,2693990.0,1102744.5,1591245.4999999998,2576860.0,1102400.0,2641626.0,52363.99999999999,0.0,45474.0,0.0,0.0,0.0,0.0,7838.2098876,33,26-35,1474460.0,52363.99999999999,1000000.0,474460.0,1116785.4999999998,False,True,False,0.8684210526315791,0.1315789473684209,0.0,0.0,0.1315789473684209,1.0,0.0,0.0,1741834.1394091472
333647.21443299996,315773.25650858,0.0,44.684894789001994,0.0,17873.957916151998,0.0,152794.01799999998,2756.0,150038.01799999998,0.0,0.0,73034.0,79760.018,0.0,49058.17799999999,0.0,0.0,30315.999999999996,0.0,5739.9612915,32,26-35,0.0,79760.018,0.0,0.0,150038.01799999998,False,True,False,0.6150723035192895,0.38492769648071046,0.0,0.0,0.38492769648071046,0.9464285714034959,0.00013392857142517883,0.053437500025078924,150544.6335373467
335136.71092095994,268109.36874228,22342.447395189996,0.0,938.3827905841999,44684.894789002,0.0,862765.7999999999,467141.99999999994,395623.8,689000.0,432691.99999999994,732407.0,130358.79999999999,0.0,29764.8,0.0,20670.0,62009.99999999999,0.0,11443.775073,27,26-35,256308.00000000006,130358.79999999999,256308.00000000006,0.0,395623.8,False,True,False,0.22832980972515857,0.7716701902748414,0.15856236786469347,0.0,0.6131078224101479,0.8000000000164471,0.0694666666680537,0.13053333331549918,360053.9113788196
372374.12324398,342584.19338832,0.0,0.0,29789.929859794,0.0,0.0,1366976.0,542932.0,824043.9999999999,490567.99999999994,542932.0,490567.99999999994,876407.9999999999,0.0,8268.0,0.0,620100.0,0.0,0.0,8098.5413595,35,26-35,-52364.00000000006,876407.9999999999,-52364.00000000006,0.0,824043.9999999999,False,True,False,0.009433962264150945,0.9905660377358491,0.7075471698113208,0.0,0.28301886792452824,0.9200000000103616,0.08000000000074012,-1.11017584014661e-11,271556.82564941916
640483.4919862599,253214.40380755995,0.0,0.0,297899.29859793995,89369.78957938199,0.0,1033499.9999999999,663507.0,369993.0,869517.9999999999,640770.0,989403.9999999999,44096.0,0.0,44096.0,0.0,0.0,0.0,0.0,12200.762907,34,26-35,228747.99999999988,44096.0,228747.99999999988,0.0,369993.0,False,True,False,1.0,0.0,0.0,0.0,0.0,0.39534883720780123,0.46511627906926706,0.1395348837229317,253160.84824873283
372374.12324398,372374.12324398,0.0,0.0,0.0,0.0,0.0,425801.99999999994,227369.99999999997,198431.99999999997,0.0,0.0,96459.99999999999,329342.0,13779.999999999998,106105.99999999999,0.0,0.0,1378.0,0.0,9546.2785142,32,26-35,0.0,315562.0,0.0,0.0,198431.99999999997,False,True,False,0.3221757322175732,0.6778242677824269,0.0,0.0,0.6778242677824269,1.0,0.0,0.0,73197.20447725889
491533.84268039995,476638.87775946,0.0,10426.475450859,4468.4894789002,0.0,0.0,973901.4999999999,137.79999999999998,973763.7,0.0,0.0,38584.0,935317.4999999999,0.0,882677.8999999999,0.0,50985.99999999999,0.0,0.0,2199.2573277,31,26-35,0.0,935317.4999999999,0.0,0.0,973763.7,False,True,False,0.943720073664825,0.05627992633517498,0.05451197053406998,0.0,0.0017679558011050034,0.9696969697148101,0.03030303030313225,-1.7942369812118386e-11,884797.9022618025
314283.76002061996,314283.76002061996,0.0,238.31943887284,0.0,0.0,0.0,492359.39999999997,150339.8,342019.6,0.0,0.0,85436.0,406923.39999999997,0.0,374402.6,0.0,7854.599999999999,0.0,0.0,10169.741506,34,26-35,0.0,406923.39999999997,0.0,0.0,342019.6,False,True,False,0.9200812732814088,0.07991872671859124,0.01930240433457501,0.0,0.060616322384016263,1.0,0.0007582938388455198,-0.0007582938388455198,85096.09105013375
335136.71092095994,268109.36874228,22342.447395189996,0.0,938.3827905841999,44684.894789002,0.0,866072.9999999999,465763.99999999994,400308.99999999994,689000.0,432691.99999999994,732407.0,133666.0,0.0,34450.0,0.0,19292.0,62009.99999999999,0.0,10460.667607,27,26-35,256308.00000000006,133666.0,256308.00000000006,0.0,400308.99999999994,False,True,False,0.25773195876288657,0.7422680412371134,0.14432989690721648,0.0,0.597938144329897,0.8000000000164471,0.0694666666680537,0.13053333331549918,306206.99893306434
376842.6127216399,376842.6127216399,0.0,0.0,0.0,0.0,0.0,300404.0,424506.68,-124102.68,0.0,0.0,26181.999999999996,274222.0,0.0,177762.0,0.0,0.0,0.0,0.0,9857.950847,30,26-35,0.0,274222.0,0.0,0.0,-124102.68,False,True,False,0.6482412060301508,0.3517587939698492,0.0,0.0,0.3517587939698492,1.0,0.0,0.0,-86934.75669969944
358968.654811,353010.6688316,0.0,6136.7255510652,625.5885270515399,0.0,0.0,1839629.9999999998,480095.19999999995,1359534.7999999998,1102400.0,454739.99999999994,1154764.0,684866.0,0.0,230125.99999999997,0.0,124019.99999999999,0.0,0.0,4578.875758,34,26-35,647660.0,684866.0,647660.0,0.0,1359534.7999999998,False,True,False,0.33601609657947684,0.6639839034205232,0.1810865191146881,0.0,0.48289738430583506,0.983402489605849,0.018838174273676223,-0.002240663879525196,71168.86213781075
561540.1778625599,530260.7515051599,0.0,31279.426353265997,0.0,0.0,0.0,744119.9999999999,29378.96,714741.0399999999,0.0,0.0,109688.79999999999,634431.2,0.0,58427.2,0.0,461629.99999999994,56497.99999999999,0.0,4347.4403221,30,26-35,0.0,634431.2,0.0,0.0,714741.0399999999,False,True,False,0.09209383145091225,0.9079061685490878,0.7276281494352737,0.0,0.18027801911381408,0.9442970822204358,0.055702917772202244,7.361909692971125e-12,856440.1889959832
402164.05309964,403653.54960138,0.0,14.894964929208,0.0,0.0,0.0,1209746.2,201187.99999999997,1008558.2,757899.9999999999,162604.0,835067.9999999999,374678.19999999995,0.0,161226.0,0.0,16536.0,0.0,0.0,15087.666317,33,26-35,595295.9999999999,374678.19999999995,595295.9999999999,0.0,1008558.2,False,True,False,0.43030525928650243,0.5696947407134976,0.04413387274733358,0.0,0.525560867966164,1.0037037037255316,3.703703703602179e-05,-0.0037407407625676594,162910.74842487302
364926.64077662,364926.64077662,0.0,0.0,0.0,0.0,0.0,1026885.6,582894.0,443991.6,943929.9999999999,578760.0,975899.6,50985.99999999999,0.0,33072.0,0.0,0.0,0.0,0.0,7850.4548105,40,36-45,365169.9999999999,50985.99999999999,365169.9999999999,0.0,443991.6,False,True,False,0.6486486486486488,0.3513513513513512,0.0,0.0,0.3513513513513512,1.0,0.0,0.0,327618.45823077223
339605.20039862,339605.20039862,0.0,0.0,0.0,0.0,0.0,1190867.5999999999,575190.98,615676.62,551200.0,440959.99999999994,653861.0,537006.6,0.0,27146.6,0.0,0.0,1378.0,0.0,8890.1030373,39,36-45,110240.00000000006,537006.6,110240.00000000006,0.0,615676.62,False,True,False,0.05055170644085194,0.9494482935591481,0.0,0.0,0.9494482935591481,1.0,0.0,0.0,310053.5831776392
595798.5971958799,595798.5971958799,0.0,849.01300100344,0.0,0.0,0.0,3734379.9999999995,796483.9999999999,2937896.0,1171300.0,385839.99999999994,2756000.0,978379.9999999999,0.0,399619.99999999994,0.0,0.0,27559.999999999996,0.0,4208.7554652,45,36-45,785460.0,978379.9999999999,785460.0,0.0,2937896.0,True,True,False,0.4084507042253521,0.5915492957746479,0.0,0.0,0.5915492957746479,1.0,0.0014249999999988436,-0.0014249999999988436,2287314.4514454356
339605.20039862,339605.20039862,0.0,0.0,0.0,0.0,0.0,1190867.5999999999,575190.98,615676.62,551200.0,440959.99999999994,653861.0,537006.6,0.0,27146.6,0.0,0.0,1378.0,0.0,8102.262087,39,36-45,110240.00000000006,537006.6,110240.00000000006,0.0,615676.62,False,True,False,0.05055170644085194,0.9494482935591481,0.0,0.0,0.9494482935591481,1.0,0.0,0.0,397105.9580485922
2189559.8447423996,913061.3502061999,1042647.5450858999,12809.669839725198,223424.4739519,0.0,0.0,8474782.68,2532764.0,5942018.68,3996199.9999999995,2466620.0,6969923.999999999,1504858.68,0.0,574295.2799999999,0.0,0.0,243905.99999999997,0.0,1705.4406609,42,36-45,1529579.9999999995,1504858.68,1000000.0,529579.9999999995,5412438.68,True,True,True,0.38162738311081806,0.6183726168891819,0.0,0.0,0.6183726168891819,0.417006802713639,0.5840816326388123,-0.001088435352451289,289047.93455279624
558561.18487286,521323.77254984,0.0,0.0,37237.41232439799,0.0,0.0,2104206.0,559468.0,1544737.9999999998,964599.9999999999,551200.0,1012829.9999999999,1091376.0,0.0,30315.999999999996,0.0,799239.9999999999,0.0,0.0,3041.206637,37,36-45,413399.9999999999,1091376.0,413399.9999999999,0.0,1544737.9999999998,False,True,True,0.027777777777777773,0.9722222222222222,0.7323232323232323,0.0,0.23989898989898997,0.9333333333366227,0.06666666666584431,-2.4670265830195603e-12,1320777.2310946865
1266072.0190378,1191597.1943917598,74474.82464879598,744.7482464879599,0.0,0.0,0.0,2344667.0,1308824.4,1035842.6,1791399.9999999998,1102400.0,1999477.9999999998,345189.0,0.0,97148.99999999999,0.0,0.0,0.0,0.0,11349.863444,41,36-45,688999.9999999998,345189.0,688999.9999999998,0.0,1035842.6,False,True,False,0.28143712574850294,0.7185628742514971,0.0,0.0,0.7185628742514971,0.9411764705907961,0.059411764705494356,-0.0005882352962904777,918339.372808137
378332.1092233799,364926.64077662,7447.482464879599,0.0,0.0,6553.784569071999,0.0,692996.2,252187.77999999997,440808.42,402375.99999999994,144690.0,595296.0,97700.2,2756.0,9508.199999999999,0.0,0.0,0.0,0.0,11660.504727,43,36-45,257685.99999999994,94944.2,257685.99999999994,0.0,440808.42,False,True,False,0.09732016925246825,0.9026798307475318,0.0,0.0,0.9026798307475318,0.9645669291081903,0.0196850393696887,0.01574803152212099,437773.6638435975
749216.7359656199,752195.72895532,0.0,2234.2447395189997,-5957.98597251,0.0,0.0,2301260.0,512891.6,1788368.4,1102400.0,468519.99999999994,1172678.0,1128582.0,0.0,267332.0,0.0,0.0,96459.99999999999,0.0,13056.377149,39,36-45,633880.0,1128582.0,633880.0,0.0,1788368.4,False,True,True,0.23687423687423687,0.7631257631257631,0.0,0.0,0.7631257631257631,1.0039761431461627,-0.004970178927185464,0.0009940357810227837,425483.3899780847
342584.19338832,268109.36874228,0.0,0.0,0.0,74474.82464879598,0.0,1969272.2399999998,729651.0,1239621.24,1240200.0,716560.0,1325636.0,643636.24,0.0,50021.399999999994,0.0,385.84,199809.99999999997,0.0,9137.76995,40,36-45,523640.0,643636.24,523640.0,0.0,1239621.24,False,True,False,0.07771687933544574,0.9222831206645543,0.0005994690417059176,0.0,0.9216836516228484,0.7826086956626671,0.0,0.2173913043373329,422268.9148929313
850502.4974914,819223.0711477799,14894.964929208,16235.511773884,0.0,0.0,0.0,4792684.0,983891.9999999999,3808791.9999999995,2370160.0,942551.9999999999,2840058.0,1952625.9999999998,0.0,387217.99999999994,0.0,0.0,85436.0,0.0,4692.5232152,41,36-45,1427608.0,1952625.9999999998,1000000.0,427608.0,3381183.9999999995,True,True,True,0.1983062808750882,0.8016937191249118,0.0,0.0,0.8016937191249118,0.9632224168231366,0.03660245183866351,0.00017513133819990756,2773170.056288238
415569.5215464,0.0,415569.5215464,0.0,0.0,0.0,0.0,1918451.5999999999,835067.9999999999,1083383.5999999999,689000.0,385839.99999999994,1421407.0,497044.6,0.0,338574.6,0.0,0.0,6889.999999999999,0.0,9027.9551058,45,36-45,303160.00000000006,497044.6,303160.00000000006,0.0,1083383.5999999999,False,True,False,0.681175492098697,0.318824507901303,0.0,0.0,0.318824507901303,0.0,1.0,0.0,677678.8009756367
406632.54259107995,384290.095189,0.0,3693.9513025427996,19363.454408245998,0.0,0.0,3152450.5999999996,496217.8,2656232.8,1474460.0,450605.99999999994,1730767.9999999998,1421682.5999999999,0.0,700988.6,0.0,0.0,0.0,0.0,3215.4154162,37,36-45,1023854.0,1421682.5999999999,1000000.0,23854.0,2632378.8,True,True,True,0.49306969080158963,0.5069303091984103,0.0,0.0,0.5069303091984103,0.945054945037815,0.05670329670091336,-0.0017582417387283153,472142.722872829
339605.20039862,339605.20039862,0.0,0.0,0.0,0.0,0.0,1189489.5999999999,575190.98,614298.62,551200.0,440959.99999999994,652483.0,537006.6,0.0,27146.6,0.0,0.0,1378.0,0.0,8349.3703833,39,36-45,110240.00000000006,537006.6,110240.00000000006,0.0,614298.62,False,True,False,0.05055170644085194,0.9494482935591481,0.0,0.0,0.9494482935591481,1.0,0.0,0.0,125896.54909192
348542.17935394,320241.74598624,0.0,5957.9859719588,0.0,22342.447395189996,0.0,1655046.9,369579.6,1285467.2999999998,1074840.0,344500.0,1158898.0,496148.89999999997,0.0,93772.9,0.0,0.0,60631.99999999999,0.0,3197.3296854,45,36-45,730340.0,496148.89999999997,730340.0,0.0,1285467.2999999998,False,True,False,0.1890015275656159,0.8109984724343842,0.0,0.0,0.8109984724343842,0.9188034187995328,0.017094017094294187,0.06410256410617306,820342.1774682938
341094.69690036,163844.61422679998,171292.09669416,4736.5988476976,521.32377254984,0.0,0.0,6346103.399999999,26181.999999999996,6319921.399999999,0.0,0.0,4698980.0,1647123.4,0.0,624234.0,0.0,179140.0,209455.99999999997,0.0,789.09165194,45,36-45,0.0,1647123.4,0.0,0.0,6319921.399999999,True,True,True,0.37898435539195185,0.6210156446080481,0.1087593072868736,0.0,0.5122563373211746,0.48034934496405257,0.517598253267423,0.0020524017685243923,2857439.7951035956
345563.18637802,297899.29859793995,47663.887775945994,0.0,0.0,0.0,0.0,8548974.2,1981563.9999999998,6567410.199999999,1653599.9999999998,1315990.0,7951059.999999999,597914.2,0.0,37068.2,0.0,89570.0,0.0,0.0,3903.9125673,37,36-45,337609.99999999977,597914.2,337609.99999999977,0.0,6567410.199999999,True,True,False,0.06199585157870477,0.9380041484212952,0.14980410232772529,0.0,0.78820004609357,0.8620689655062408,0.13793103448179606,1.1963152690697143e-11,2050170.811939141
375353.11623368,345563.18637802,0.0,28300.433366321995,0.0,0.0,0.0,1929199.9999999998,181896.0,1747303.9999999998,661440.0,181896.0,735852.0,1193348.0,0.0,631124.0,0.0,0.0,0.0,0.0,8086.6580479,37,36-45,479544.0,1193348.0,479544.0,0.0,1747303.9999999998,False,True,True,0.5288683602771362,0.47113163972286376,0.0,0.0,0.47113163972286376,0.9206349206459925,0.0753968253954851,0.003968253958522391,64419.186668077054
388758.58466665994,387269.08817869995,1787.3957916151996,0.0,0.0,0.0,0.0,3731623.9999999995,580138.0,3151485.9999999995,1357330.0,551200.0,1761083.9999999998,1970539.9999999998,0.0,81302.0,0.0,0.0,800617.9999999999,0.0,11349.863444,38,36-45,806130.0,1970539.9999999998,806130.0,0.0,3151485.9999999995,True,True,True,0.041258741258741266,0.9587412587412587,0.0,0.0,0.9587412587412587,0.9961685823883808,0.004597701149539367,-0.0007662835379201637,793451.7128409715
353010.6688316,327689.22845359996,16384.461422679997,297.89929859793995,7447.482464879599,0.0,0.0,3849994.1999999997,930149.9999999999,2919844.1999999997,1653599.9999999998,826799.9999999999,1695353.4,2154640.8,0.0,108310.79999999999,0.0,665574.0,154336.0,0.0,1537.8067363,36,36-45,826799.9999999999,2154640.8,826799.9999999999,0.0,2919844.1999999997,True,True,True,0.050268610897927855,0.9497313891020721,0.30890253261703765,0.0,0.6408288564850345,0.928270042200681,0.0683544303803136,0.003375527419005417,959883.1259475703
373863.61974572,364926.64077662,0.0,6404.834919862599,3425.8419338831995,0.0,0.0,4356271.399999999,463007.99999999994,3893263.4,895699.9999999999,463007.99999999994,1448691.4,2907580.0,0.0,141934.0,0.0,0.0,2393586.0,0.0,7617.9419893,44,36-45,432691.99999999994,2907580.0,432691.99999999994,0.0,3893263.4,True,True,True,0.04881516587677725,0.9511848341232227,0.0,0.0,0.9511848341232227,0.9760956175003644,0.026294820716795193,-0.0023904382171596357,4326459.522204489
