INCOME,FIXEDINCOME,VARIABLEINCOME,OTHERINCOME,PERSONALASSETS,RESIDENCEVALUE,LIQUIDASSETS,FINANCIALASSETS,AGE,HASLPA,HASCRITICALILLNESS,NUMBERSOURCEOFFUNDS
588351.1147285199,265130.37575257994,323816.53756974597,-595.7985938060057,1250535.0,643526.0,64628.2,797310.7999999999,60,False,True,4
372374.12324398,372374.12324398,0.0,0.0,672188.3999999999,564980.0,44371.6,691480.3999999999,60,False,True,1
6494204.709415799,5957985.9719588,543666.2199367619,-7447.482479762462,39307450.0,7578999.999999999,6380139.999999999,9487530.0,63,False,True,4
353010.6688316,99796.26502955196,253214.40380755995,-5.511931739233521e-06,372886.8,329342.0,2893.7999999999997,782703.9999999999,58,False,True,2
315773.25650858,278535.84418556,37252.30728932718,-14.894966307211469,1922819.86,413399.99999999994,79400.36,566358.0,56,False,True,3
350031.67585567996,354500.16533333994,-3127.9426354781663,-1340.546842181803,910044.98,135044.0,268944.25999999995,523419.52,59,False,True,2
353010.6688316,99796.26502955196,253214.40380755995,-5.511931739233521e-06,394934.8,329342.0,2893.7999999999997,804751.9999999999,58,False,True,2
372374.12324398,372374.12324398,0.0,0.0,599843.3999999999,564980.0,44371.6,705536.0,60,False,True,1
1489496.4929208,1415021.6683850002,74489.71961408896,-14.895078289085832,3942843.84,4133999.999999999,78931.84,5986031.999999999,65,False,False,3
770069.68687974,67027.34218419198,702893.3950384839,148.94965706412495,5586412.0,2756000.0,22048.0,3110145.9999999995,65,True,True,3
862418.4694364199,570477.15681788,293430.80912027997,-1489.4965017399984,8637855.2,620100.0,82680.0,3387675.1999999997,60,False,False,4
420038.01102406,400674.5566166408,18722.970916245926,640.4834911731925,1489356.18,689000.0,81040.18,829555.9999999999,65,False,True,5
849013.0010034399,832628.5395807599,16384.461422679924,-6.185771693850788e-11,10177081.2,6889999.999999999,227369.99999999997,7025595.199999999,57,False,True,2
1653341.1071475998,312794.26352714794,1340546.84367006,-4.960813030103796e-05,68849358.5,2756000.0,41340.0,59713218.49999999,60,True,True,5
890718.90280412,819223.0711477798,72240.57990996592,-744.7482536259587,8492614.0,2756000.0,826799.9999999999,2856594.0,60,False,True,3
579414.1357732,560050.6813608198,19810.303357389952,-446.84894500991845,5691829.0,826799.9999999999,188096.99999999997,3071561.9999999995,58,False,True,3
312794.26353265997,268109.36874228,14.894964929208,44669.99982545077,2811602.3,1515799.9999999998,187614.7,1659387.6,65,False,True,3
1123080.35571134,4468.489478900189,1108781.1893731817,9830.676859257768,6268521.999999999,1653599.9999999998,1653599.9999999998,3760561.999999999,63,False,False,4
394716.57064605993,372374.12324398,22044.54809608217,297.89930599771924,4144197.2,813019.9999999999,110240.0,1255358.0,63,False,False,3
305346.7810653,218955.98447424,83411.80360687198,2978.992984187973,8740378.399999999,2480400.0,95082.0,3433700.4,61,True,True,4
372374.12324398,372374.12324398,0.0,0.0,15709.2,0.0,137.79999999999998,37206.0,60,False,True,1
8534814.904810999,0.0,7864541.482913961,670273.4218970387,55689802.99999999,13407939.999999998,557401.0,41152592.0,57,False,True,4
382800.59870104,388758.58466666,-6255.885270101991,297.8993044819853,2097936.0999999996,413399.99999999994,164188.69999999998,552991.3999999999,64,False,True,1
434932.97595878,434932.9759449999,0.0,1.378002522614139e-05,962395.2,861249.9999999999,4685.2,996294.0,58,False,True,2
333647.21443299996,305346.7810653,25336.335345685202,2964.0980220147403,2864862.0,689000.0,137800.0,1829984.0,60,False,False,4
1403105.6964262,1042647.5450858999,360905.000246726,-446.8489064258332,26832057.72,6559279.999999999,63994.31999999999,14795999.4,64,False,False,4
573456.1497938,296409.80210997997,278535.8441855599,-1489.4965017399152,8287705.399999999,2342600.0,18327.4,5044858.0,57,False,True,3
965193.72745016,832628.5395807599,132563.6983797965,1.4894896034503913,11971402.56,592540.0,1873556.36,1788506.2,58,True,True,2
327689.22845359996,327689.22845359996,0.0,0.0,2463175.0,1653599.9999999998,28248.999999999996,1722499.9999999998,60,False,True,1
1653341.1071475998,521323.7725498399,1136485.824153966,-4468.4895562060665,41661349.599999994,5512000.0,439581.99999999994,29898741.6,64,False,True,3
366416.13727836,364926.64077662,148.94964929206674,1340.5468524479072,2159794.52,1378000.0,8736.519999999999,2382562.0,56,False,False,2
437911.9689346999,233850.94940344797,204090.80946937972,-29.789938127812217,3279088.8,964600.0,225991.99999999997,2235942.8,60,False,True,4
2740673.5470789997,1936345.4408246,792858.983211672,11469.123042727471,13529203.999999998,2756000.0,826799.9999999999,3235543.9999999995,64,False,True,3
372374.12324398,193634.54408245996,178739.57916151997,6.201274881001084e-11,2458186.6399999997,1102400.0,173187.03999999998,1706928.6,59,False,True,2
1757605.8617182,1759095.3581992697,2234.244739518924,-3723.7412205887254,8594586.0,1929200.0,332098.0,3225897.9999999995,56,False,True,3
397695.56362198,321731.242478334,75666.421843298,297.89930034800153,2425969.0,316940.0,71656.0,625612.0,64,False,True,4
1504391.4579382,1117122.3697457202,379821.6057072059,7447.482485273831,13766853.88,3031599.9999999995,507737.87999999995,3279639.9999999995,56,True,True,4
446848.94789002,446848.94789002,0.0,0.0,2192260.1999999997,1033500.0,296270.0,1100884.2,58,True,False,1
969662.21692782,372374.12324398,449083.19263298396,148204.90105085596,15781544.999999998,3444999.9999999995,496079.99999999994,10648495.0,59,False,True,4
434932.97595878,369395.13025427994,65686.79534130737,-148.9496368073033,9055527.0,3444999.9999999995,232192.99999999997,5626374.0,69,False,True,4
1395658.2139863998,625588.5270653199,768580.190378,1489.4965430797756,18031130.0,3444999.9999999995,496079.99999999994,6326397.999999999,71,False,True,5
485575.85671478,12511.770541030755,472319.33792508405,744.7482486651758,11922455.999999998,2411500.0,1067950.0,7715421.999999999,73,False,True,3
1992648.4083506,276748.44839174,1715899.95997264,-1.3780096697918522e-05,5711093.4399999995,2521740.0,61844.63999999999,5120648.0,74,False,True,3
636015.0025085999,440890.96192439995,193932.44338611513,1191.5971980847032,5807305.399999999,551200.0,633328.7999999999,1556726.6,72,False,True,5
411101.03206874,361947.647796566,50642.88076151198,-1489.4964893380027,7359071.199999999,1378000.0,691756.0,4706421.199999999,74,False,True,4
364926.64077662,13405.468436838384,13258.008284089383,338263.16405569226,1111219.2,0.0,344500.0,11575.2,66,False,True,3
479617.8707353799,193634.54408245994,284493.83015393594,1489.496498983968,4637521.199999999,964600.0,96460.0,972041.2,74,False,True,3
484086.36022682,53621.87374707795,430762.38576534536,-297.89928560329696,25149877.999999996,1653599.9999999998,505725.99999999994,9808604.0,71,False,True,4
4754472.8056358,709000.3306666799,4046961.971435032,-1489.496465911956,253983865.2,3610359.999999999,502969.99999999994,222493809.2,75,False,True,5
525792.2620275,443869.95491409994,81773.35746474174,148.94964865822945,1087517.6,447849.99999999994,8681.4,916370.0,67,False,False,4
318752.24949828,318752.249502414,0.0,-4.134026485790318e-06,4987671.0,530530.0,18603.0,530530.0,75,True,True,2
1190107.69789002,1184149.711918888,6106.935621168128,-148.9496500360437,9381424.0,1102400.0,6551011.999999999,2304016.0,67,False,False,3
2949203.0560824,796880.6237594797,2148300.7917745607,4021.640548359042,46248573.8,1791399.9999999998,1318746.0,43484168.0,67,False,True,5
497491.82865979994,336626.20740892,161118.835646392,-253.21439551203798,10436972.0,137800.0,1040390.0,555334.0,73,True,True,3
631546.51303094,445359.45140619396,186187.06162887998,-4.1339543856756745e-06,5670470.0,2342600.0,234259.99999999997,2756000.0,69,False,True,3
373863.61974572,342584.1933883199,31279.426353265993,4.134013339165893e-06,7825661.999999999,2204800.0,3389879.9999999995,2264054.0,71,False,True,2
2532144.0380756,2261055.676356022,267066.7211969874,4021.6405225903463,10134859.28,3307199.9999999995,998719.28,6939607.999999999,67,False,True,4
591330.10771822,256193.39680001597,330727.80129896005,4408.90961924396,13333872.499999998,895699.9999999999,44096.0,3860122.499999999,71,False,False,5
962214.73447424,893697.8957938201,68218.93937855614,297.899301863713,13066195.999999998,1653599.9999999998,799239.9999999999,2469376.0,68,False,True,3
545155.7164261,545155.7164261,297.8992985979163,-297.8992985979163,3086306.5999999996,482299.99999999994,3996.2,1036256.0,67,False,True,3
342584.19338832,99796.26503092998,242341.07941237994,446.84894501001014,19104040.799999997,2067000.0,55119.99999999999,11364366.0,68,False,False,5
431953.9829690799,336626.20740892,94434.0776555332,893.6979046267264,6737730.999999999,1041768.0,99905.0,1153386.0,75,True,True,3
338115.70391066,132565.18787628997,207040.01252921997,-1489.4964948499444,2402611.9,1378000.0,170251.9,1529579.9999999998,72,False,False,2
434932.97595878,421527.50751202,12151.312389807628,1254.1560569523235,4130554.999999999,1515799.9999999998,396863.99999999994,1631551.9999999998,74,False,True,3
583882.62525086,580903.63226116,1340.5468435735602,1638.4461461264195,11067269.2,3169399.9999999995,73034.0,6142297.199999999,72,True,True,3
1012857.6152302398,107243.747495534,905613.8677388399,-4.134216327493752e-06,7931767.999999999,585650.0,337610.0,2024282.0,69,False,True,4
1985349.8754465997,317113.80335049983,1671215.0650582397,-2978.9929621399524,5744468.6,2714660.0,67659.79999999999,5170669.399999999,74,True,False,3
668783.92535396,72985.32815670196,595798.5971958799,1.3781529737960487e-06,1584699.9999999998,0.0,252173.99999999997,779947.9999999999,69,False,True,2
1245665.9170893598,240255.78431821195,111920.76648316187,893489.3662879858,7997498.6,3031599.9999999995,30315.999999999996,5145314.199999999,75,False,True,6
455785.92685912,193634.54408246,262151.382758746,1.7914009708634035e-05,4710555.199999999,964600.0,96460.0,972041.2,74,False,True,3
408122.03907903994,297899.29860069597,110222.740483856,-5.512040385676232e-06,12911859.999999998,895699.9999999999,385839.99999999994,5263960.0,72,False,False,4
478128.37424742,0.0,478128.37429427204,-4.685193449000084e-05,22553726.0,11024000.0,6232693.999999999,12876031.999999998,66,False,True,2
378332.1092233799,211508.50200688,166823.60721374396,2.755962645037261e-06,6504159.999999999,1805180.0,31693.999999999996,1834118.0,75,False,True,3
537708.2339725199,536218.7374682996,1340.5468436838187,148.94966053645948,10988227.12,723450.0,689000.0,780829.9199999999,66,False,True,3
308325.77404121996,241298.43185702802,67027.34218419196,-3.4231037342593574e-11,2731885.0,964600.0,275600.0,1925755.0,69,False,True,3
574945.64629554,271088.3617292239,304899.9321086459,-1042.6475423298355,7315801.999999999,689000.0,111618.0,6774247.999999999,71,False,True,4
348542.17935394,268109.36874228,80432.81062075477,-9.09477808201613e-06,5036038.8,1102400.0,173076.8,1842386.0,66,False,True,3
1191597.1943917598,297899.29859793995,893697.8957938198,0.0,57207669.99999999,2480400.0,59253.99999999999,57933875.99999999,66,False,True,2
585372.1217388199,583882.6252508599,893.6978956697785,595.7985922901877,10935808.0,3169399.9999999995,73034.0,6136233.999999999,72,False,True,3
2338509.4939518,1489496.4929207999,837097.0290529078,11915.971978091957,7395312.6,1736279.9999999998,1785474.6,3112901.9999999995,69,False,True,4
853481.4904810998,774538.176347754,79092.26377662997,-148.949643284028,9758444.8,1515799.9999999998,897766.9999999999,3478209.8,67,False,True,5
534133.44238488,459658.61773883994,74474.82464879597,-2.7558677489594097e-06,1423060.6,1102400.0,172250.0,1216498.4,73,False,True,3
3962060.6713402,640483.4919862597,3317108.68989006,4468.489463879946,153935002.0,2067000.0,6931339.999999999,72949942.0,73,False,True,4
904124.3712371,811775.588670774,92497.73221512196,-148.949648796001,10341338.8,1515799.9999999998,915681.0,3217767.8,67,False,False,5
1190107.69789002,1184149.711918888,6106.935621168128,-148.9496500360437,3873420.2,1102400.0,876270.2,2304016.0,67,True,False,3
530260.7515051599,104264.75450858998,425995.99699105794,5.511952410267041e-06,14635737.999999998,620100.0,377571.99999999994,7274461.999999999,67,False,True,4
460254.41633677995,271088.3617182,189017.10495944897,148.9496591309375,10853128.0,826799.9999999999,27559.999999999996,2076646.0,75,False,False,4
573456.1497938,89369.78957938199,483788.46092095994,297.8992934580106,11922455.999999998,1378000.0,1488239.9999999998,1477216.0,70,False,False,3
1431406.129725,1431406.129725,297.8992985978136,-297.8992985978136,8509150.0,308672.0,1000428.0,398241.99999999994,67,False,True,2
877313.4343711399,159376.1247491399,717937.309622,-9.740135746518104e-11,11145815.2,826799.9999999999,551200.0,872825.2,77,False,False,3
560050.68136082,174271.08968386,386375.39028730197,-595.7986103419918,28133192.88,2756000.0,610454.0,3308522.88,80,False,True,2
300878.29158764,190655.551102406,109477.99223436399,744.7482508700215,4312051.38,0.0,37219.78,4288611.6,80,False,True,3
592819.60420618,248745.91432989997,344312.00931338896,-238.31943710891628,11583468.0,0.0,559468.0,1240200.0,79,False,False,4
813265.0851683799,101285.76152302398,711979.3236481119,-2.755938832099065e-06,15893025.2,2067000.0,566358.0,10175703.2,77,False,True,3
372374.12324398,324710.23547767993,47663.887775946,-9.645938380983296e-06,5436485.6,482299.99999999994,57875.99999999999,514269.6,78,False,True,3
305346.7810653,86389.3070973225,219104.93411664208,-147.46014866459893,2844192.0,689000.0,60631.99999999999,2535520.0,78,False,False,4
697680.1573196,367011.9358763,330668.2214395794,3.7206203314587757e-06,20007595.4,551200.0,482299.99999999994,19281389.4,77,False,True,4
424506.50050171994,148949.64929208,275110.00225911796,446.8489505219636,6468745.399999999,689000.0,16949.399999999998,1868568.0,84,False,False,3
653888.96041924,174271.08968386,479468.921087962,148.94964741789462,28235426.7,2756000.0,698921.6,3308509.0999999996,80,False,True,2
437911.9689346999,437911.9689346999,0.0,0.0,2640937.0,1350440.0,165360.0,1680470.9999999998,78,False,True,1
530260.7515051599,373863.61974572,157141.88001030995,-744.7482508700939,30183711.999999996,0.0,34450.0,908102.0,76,False,True,4
425995.99698967993,192145.04759449998,233701.99974940182,148.9496457780872,5204706.0,1791399.9999999998,48229.99999999999,3176289.9999999995,79,True,True,3
312794.26353265997,227892.96342542596,83858.65255436237,1042.6475528715964,14374469.2,4133999.999999999,734474.0,5134979.199999999,76,False,True,5
835607.53257046,101285.76152302396,734321.7710446799,2.756135784613511e-06,15774379.4,2067000.0,566358.0,10057057.4,77,False,False,3
178739.57916151997,177250.08265978,0.0,1489.496501739978,3330763.8,0.0,53741.99999999999,63387.99999999999,33,False,False,1
181718.57213743997,187676.55811683997,-5511.137019783196,-446.8489596168215,4413141.46,5098600.0,195083.46,6061821.999999999,39,False,True,3
262151.38276287995,260661.88627492,595.7985971958682,893.6978907640479,1798703.4,640770.0,55533.399999999994,684866.0,44,False,True,2
183208.06863918,187676.55811684,-2681.093687560594,-1787.395790099375,4423517.8,5098600.0,195813.8,6071467.999999999,39,False,True,3
223424.4739519,224913.97043985996,0.0,-1489.496487959952,3512797.5999999996,689000.0,34725.6,730340.0,41,False,True,1
260661.88627492,260661.88627492,625.588527051519,-625.588527051519,1803113.0,640770.0,55533.399999999994,684866.0,44,False,True,2
271088.3617182,268109.36874228,2830.0433367010796,148.9496392188585,1446555.5,654550.0,46920.899999999994,674806.6,43,False,True,3
283004.33366322,283004.33366322,0.0,0.0,2120535.3,394107.99999999994,121264.0,570492.0,52,False,True,1
215976.99148453996,215976.99148453996,0.0,0.0,2401785.0999999996,206699.99999999997,5512.0,338988.0,50,True,False,1
195124.04058419997,193634.54408245994,1489.4964929207997,8.819206880747164e-06,1580428.2,344500.0,216345.99999999997,365032.1999999999,48,False,True,2
253214.40380755995,253214.40380755995,297.89929859791584,-297.89929859791584,3181801.9999999995,585650.0,62009.99999999999,708292.0,50,False,False,2
195124.04058419997,193634.54408245994,1489.4964929207997,8.819206880747164e-06,1580428.2,344500.0,216345.99999999997,365032.1999999999,48,False,True,2
160865.6212371,160865.621242612,461.7439128247253,-461.7439183367215,1317092.4,256307.99999999997,96873.4,269812.39999999997,53,True,True,3
160865.6212371,159376.12475051798,476.6388777594445,1012.8576088225293,1318470.4,256307.99999999997,96873.4,269812.39999999997,53,True,True,3
230871.95641926,156397.13175944,74474.824648796,1.1024013797867118e-05,1819924.6,585650.0,222546.99999999997,743017.6,51,False,True,2
160865.6212371,159376.12474914,625.5885270515392,863.9079609084416,2551229.1999999997,689000.0,63801.399999999994,753076.9999999999,51,False,True,2
297899.29859793995,297899.29859793995,446.84894788999867,-446.84894788999867,1879592.0,826799.9999999999,41340.0,942552.0,50,True,True,2
148949.64929208,52132.377254983985,96817.27204398598,-6.889980200663587e-06,6265352.6,620100.0,107484.0,5039346.0,48,False,True,2
230871.95641926,156397.13175944,74474.824648796,1.1024013797867118e-05,1816755.2,585650.0,222546.99999999997,739848.2,51,False,True,2
186187.06162888,0.0,186187.06162888,0.0,2000001.64,1102400.0,610426.44,1274650.0,53,False,True,1
198103.03357389997,122138.7124246042,75964.32114226799,7.027784435509616e-06,3778724.04,427179.99999999994,1722499.9999999998,746738.2,50,False,False,3
198103.03357389997,122138.7124246042,75964.32114226799,7.027784435509616e-06,3431826.32,427179.99999999994,1681159.9999999998,745497.9999999999,50,False,True,3
283004.33366322,283004.33366322,0.0,0.0,2083329.3,394107.99999999994,121264.0,529152.0,52,True,True,1
268109.36874228,268109.36874228,0.0,0.0,3113081.1399999997,1929200.0,231683.14,2006368.0,47,False,False,1
271088.3617182,271088.3617182,0.0,0.0,1823231.8,392729.99999999994,136422.0,509722.1999999999,50,True,True,1
186187.06162888,0.0,186187.06162888,0.0,2350427.04,1102400.0,610426.44,1277406.0,53,False,False,1
160865.6212371,160865.621242612,461.7439128247253,-461.7439183367215,1316541.2,256307.99999999997,96873.4,269812.39999999997,53,False,True,3
160865.6212371,160865.621242612,476.6388777594445,-476.6388832714406,1316954.6,256307.99999999997,96873.4,269812.39999999997,53,False,True,3
156397.13175943997,52132.37725498399,104264.75450858999,-4.134005484040667e-06,7731544.6,620100.0,107484.0,6789405.999999999,48,False,True,2
89369.78957938199,59579.859719588,29789.929859793996,-9.922039809693526e-12,17313192.0,1198860.0,305916.0,15009175.999999998,53,True,True,2
117670.22294570398,0.0,75577.05205360698,42093.17089209699,3640675.999999999,826799.9999999999,1120314.0,1507531.9999999998,48,False,True,3
260661.88627492,275556.85119585996,-14894.964934719992,1.3780014663210865e-05,1367940.6,551200.0,148135.0,592815.6,51,False,True,1
104264.75450859,104264.75450859,0.0,0.0,1718365.9999999998,675220.0,68900.0,804751.9999999999,61,False,False,1
238319.43887284,238319.43887284,0.0,0.0,2315040.0,1653599.9999999998,11299.6,1839630.0,65,False,True,1
210019.00550514,207040.01252508603,3410.946968941589,-431.9539888875887,4274280.399999999,689000.0,55119.99999999999,1063540.4,62,False,True,4
293430.80912027997,284493.8301622039,9532.777555134075,-595.798597058079,2568592.0,964600.0,8268.0,1740413.9999999998,57,False,False,4
294920.30560823996,284493.830162204,9532.777555134078,893.6978909018708,2567214.0,964600.0,8268.0,1741791.9999999998,57,False,True,4
119159.719439176,119159.719439176,0.0,0.0,2259920.0,0.0,151580.0,137800.0,58,False,True,1
140012.67033676,56600.86673402199,81922.307114778,1489.4964879599968,3040308.96,826799.9999999999,476787.99999999994,1174056.0,63,False,True,2
153418.13878351997,153418.13878351997,0.0,0.0,1950076.7,454739.99999999994,757.9,600808.0,64,True,False,1
215976.99148453996,201082.02654982,2085.2950901718,12809.669844548138,1452963.2,275600.0,329755.39999999997,337747.8,56,False,True,3
175760.58617181997,175760.58617181997,148.94964929206347,-148.94964929206347,3540081.9999999995,964600.0,187407.99999999997,1014208.0,64,False,False,2
166823.60721649998,163844.61422679998,3425.841933883194,-446.84894418320323,1630587.4,413399.99999999994,22185.8,599981.2,62,False,True,2
259172.38977318,254703.90029552003,4915.33842691422,-446.84894925421264,1652221.9999999998,378949.99999999994,96460.0,603564.0,60,False,False,3
192145.0475945,192145.0475945,0.0,0.0,2117669.06,341744.0,75886.45999999999,457082.6,56,False,True,1
298644.04684191995,294175.5573693585,3306.6822144329967,1161.8072581283734,1338313.6,551200.0,14468.999999999998,697681.3999999999,64,False,True,4
226403.46692781997,220445.48096219997,6404.834919848802,-446.8489542288541,3942320.2,1157520.0,89570.0,2400062.5999999996,62,False,False,3
175760.58617181997,175760.58617181997,148.94964929206347,-148.94964929206347,3540081.9999999995,964600.0,187407.99999999997,1014208.0,64,False,True,2
272577.85821994,262151.38276288,10709.479784535999,-283.0043274759576,3055025.9999999995,1240200.0,137800.0,1965028.0,56,False,True,3
132565.18787628997,13256.518787628998,119159.719439176,148.9496494849688,4734808.0,599430.0,89570.0,814397.9999999999,64,False,False,2
238319.43887284,238319.43887284,0.0,0.0,2315315.5999999996,1653599.9999999998,12953.2,1839630.0,65,False,True,1
268109.36874228,223424.4739519,44684.894789001984,1.377992732871104e-06,5015782.199999999,964600.0,9646.0,1012692.2,63,False,True,2
81922.307114778,53621.873747077996,27853.5844181426,446.84894955740003,2968487.5999999996,551200.0,38584.0,562775.2,63,True,False,3
28300.433366321995,0.0,27883.374349141995,417.05901717999467,3178770.4,1011452.0,12677.6,1049347.0,62,False,True,1
171292.09669416,134054.68436838398,37237.41232467359,1.102405803337046e-06,2554577.74,1033500.0,9646.0,1182324.0,61,True,False,3
169802.60020619998,163844.6142268,5957.985971958799,7.441185252660516e-06,1815790.6,413399.99999999994,22185.8,599154.3999999999,62,False,True,2
221934.97745015996,138523.17384879998,65537.84569071999,17873.95791063998,2845156.5999999996,1515799.9999999998,269674.6,2248896.0,60,False,False,4
162355.11773883997,163844.61422679998,387.2690881786852,-1876.7655761387064,2128734.4,361036.0,307018.39999999997,400997.99999999994,56,False,True,2
104264.75450859,104264.75450859,0.0,0.0,1914042.0,675220.0,68900.0,898455.9999999999,61,False,True,1
294920.30560823996,284493.830162204,9532.777555134078,893.6978909018708,2549575.5999999996,964600.0,8268.0,1728287.6,57,False,True,4
299388.7950859,285983.32665292,13420.363401855777,-14.894968875779359,3099810.9999999995,826799.9999999999,194986.99999999997,919126.0,60,True,True,2
284493.83016495995,284493.83016495995,0.0,0.0,3739891.999999999,1378000.0,270088.0,1378000.0,62,True,False,1
196613.53707216,84901.300100344,110878.11893773157,834.1180340843923,5667162.8,1378000.0,82680.0,1632378.7999999998,64,False,True,5
290451.81613058,108733.24398762798,181361.09298184537,357.4791611066062,7000529.38,0.0,38322.18,5799588.6,57,False,True,4
169802.60020619998,169802.60020619998,297.8992985979306,-297.8992985979306,1652931.67,585650.0,48925.89,801995.9999999999,59,False,True,2
0.0,,,,7512166.999999999,482299.99999999994,165360.0,5961503.6,56,True,True,4
293728.70841236,284791.729459796,9488.092660274791,-551.1137077107607,3400903.9999999995,654550.0,201187.99999999997,713528.3999999999,59,True,True,4
274067.35470789997,178739.57916151997,95878.88925326399,-551.1137068839923,10243817.739999998,2067000.0,27559.999999999996,3946357.74,65,True,True,3
192145.0475945,86390.79659381599,107243.7474945694,-1489.496493885369,4928554.8,1378000.0,82680.0,1611708.7999999998,64,True,True,5
259172.38977318,257682.89328522002,476.6388776078654,1012.8576103520891,3169096.84,1033500.0,104728.0,1347546.2,65,False,True,4
175760.58617181997,175760.58617181997,148.94964929206347,-148.94964929206347,3540081.9999999995,964600.0,187407.99999999997,1014208.0,64,True,True,2
214487.49499658,0.0,213295.89779518795,1191.5972013920293,2934244.3,1750059.9999999998,154060.4,1829157.2,58,True,True,2
131075.69138281798,67072.02707898099,64867.57226960841,-863.9079657714201,3749400.2,385839.99999999994,316940.0,1758190.2,68,False,True,5
93838.27905842,71495.83166323,24129.843186942995,-1787.3957917529958,2744424.8,1102400.0,45474.0,1154901.7999999998,75,False,True,3
110222.7404811,95327.775550514,13762.947595188998,1132.0173353970067,1636140.7399999998,254929.99999999997,87682.14,568700.6,74,False,True,2
52132.37725498399,16384.461422679997,28896.231964262,6851.683868041999,3196684.4,2067000.0,32796.399999999994,2089048.0,73,False,True,4
248448.01502404,176952.1833726608,71495.83166267877,-1.1299569579863785e-05,4550238.68,689000.0,1281071.48,1860300.0,74,False,True,4
132565.18787628997,67072.02707898099,64867.57226960841,625.5885277005575,3792118.2,385839.99999999994,315562.0,1755434.2,68,False,False,5
277046.34769759997,210019.00550514,67027.3421836408,8.819157211052261e-06,8114077.399999999,496079.99999999994,96460.0,525431.3999999999,66,False,False,5
31279.426353265997,28300.433366321995,2830.0433366321995,148.94965031179976,2253305.5999999996,654550.0,55808.99999999999,665160.6,67,False,True,2
128096.698397252,128096.698397252,-1785.906295154794,1785.906295154794,1308135.4,344500.0,172663.4,385839.99999999994,73,False,True,2
245766.92134019997,245766.92134019997,0.0,0.0,3679397.8,1378000.0,176384.0,1502157.7999999998,73,False,True,1
135097.33191409,72538.47920893598,61218.30586235206,1340.5468428019317,1452012.38,110240.0,694512.0,429246.99999999994,74,False,False,3
278535.84418556,262151.38276701403,15714.18800103098,670.2734175150174,24270934.479999997,1131338.0,2976.4799999999996,1149252.0,69,False,True,4
40216.40530996399,40216.40530996399,148.9496492920768,-148.9496492920768,1541981.9999999998,275600.0,81991.0,288691.0,72,False,True,2
40216.40530996399,40216.40530996399,148.9496492920768,-148.9496492920768,1541981.9999999998,275600.0,81991.0,288691.0,72,False,True,2
116180.726452232,102775.258015118,13256.518787628993,148.94964948500711,3186473.42,861249.9999999999,14730.82,1462058.0,70,False,True,4
265130.37575257994,113201.73346666599,151541.3731971152,387.2690887987363,4442134.58,757899.9999999999,171712.58,1034878.0,67,False,True,5
281514.83717526,90859.28607147599,190655.55109413798,9.64605331137408e-06,24835693.999999996,20670000.0,27559.999999999996,21623576.0,66,False,True,3
239808.93537457997,239808.935364934,297.899298597929,-297.89928895192634,3067427.9999999995,413399.99999999994,316940.0,545688.0,68,False,False,3
224913.97043985996,224913.97044123797,446.84894789000157,-446.84894926802696,1887446.6,709670.0,674806.6,739986.0,71,False,True,3
78943.31412783399,53621.873747077996,25321.440380755994,-4.382234249246885e-12,3797216.8,1378000.0,241149.99999999997,1959378.2,74,False,True,2
125117.705410308,125117.705410308,238.31943887283535,-238.31943887283535,2782182.0,826799.9999999999,152958.0,1575053.9999999998,70,False,True,2
291941.31261853996,281514.837171126,9741.307064054778,685.1683833591618,6920205.76,1120314.0,4023.76,1131338.0,69,False,False,4
110222.7404811,95327.775550514,13762.947595188998,1132.0173353970067,1636002.94,254929.99999999997,89060.14,568562.7999999999,74,False,True,2
242787.9283505,76783.54421341576,110595.1146050192,55409.269532065024,12687245.999999998,1033500.0,68900.0,2210312.0,70,False,False,6
102775.258016496,58090.363226116,44878.529334228195,-193.63454384819735,2730782.5999999996,344500.0,55946.8,559468.0,69,False,True,3
168313.10370446,151928.64228178,15952.5074397936,431.95398288638984,3699476.638,992160.0,69824.63799999999,1821716.0,74,False,True,4
201082.02654982,81922.30711477798,118266.02154226597,893.6978927760409,2229355.96,551200.0,208491.4,663534.5599999999,68,False,True,3
186187.06162888,189166.05460480004,-3932.2707464039895,953.2777704839654,3593686.1999999997,276978.0,39135.2,1416584.0,78,False,True,2
232659.35219929996,198400.93285908998,34258.419338832,1.3779860354392775e-06,5043480.0,1033500.0,170872.0,1958138.0,84,False,True,4
299388.7950859,215976.99148453996,82964.95465938159,446.84894197843954,5917132.0,1515799.9999999998,228747.99999999997,2320552.0,78,False,True,3
223424.4739519,153418.13878351997,70125.4948898972,-119.15972151717781,3823674.4,282490.0,50985.99999999999,1121416.4,83,False,True,4
297899.29859793995,171292.09669416,126607.20190377998,-1.6536733016155877e-11,6499860.64,1240200.0,453196.64,2698124.0,84,False,True,4
235638.345189,113499.63276563601,122600.45633693288,-461.7439135688442,5387566.6,620100.0,3582.7999999999997,3695933.8,78,False,False,3
201230.97619586,187825.50776287998,14373.641157294798,-968.1727243147908,1903982.6,689000.0,210420.6,738608.0,84,False,True,3
33364.7214433,33364.7214433,0.0,0.0,1446348.7999999998,241149.99999999997,41340.0,254378.8,76,False,True,1
229382.45991752,140012.67033676,88133.50749059259,1236.2820901674095,6593729.999999999,551200.0,599430.0,551200.0,78,False,True,3
